Portfolio WBS,Description,Quantity,UOM,BAC,BAC Rate,Final Qty (AQ),Final Cost (AC),Final Rate,PQ,PV,AQ,AC,EV,Date,Project Name,Start,End,Planned Quantity,Planned Value,Actual Quantity,Actual Cost,Earned Value
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,0.0,355.99,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,650.0,6856.451612903224,0.0,355.99,0.0
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,50.0,1040.93,210.96774193548387,2014-07-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,50.0,684.94,210.96774193548387
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,1200.0,15035.49,5063.225806451613,2014-08-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,1150.0,13994.56,4852.258064516129
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,1400.0,20480.44,5907.096774193548,2014-09-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,200.0,5444.949999999999,843.8709677419356
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,2400.0,35521.274999999994,10126.451612903224,2014-10-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,1000.0,15040.834999999995,4219.354838709675
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,2400.0,35806.274999999994,10126.451612903224,2014-11-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,0.0,285.0,0.0
54,Cut to Stockpile,1000.0,cum  ,10548.387096774191,4.219354838709677,2500.0,36701.55,14.680619999999998,1000.0,10548.387096774191,2500.0,36701.55,10548.387096774191,2014-12-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,100.0,895.2750000000087,421.9354838709678
57,Cut to Fill,0.0,cum  ,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-10-01,2014-10-01,,,,,
57,Cut to Fill,0.0,cum  ,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,220.0,0.0,2014-10-01,P038 - P17 Marina Sub-division,2014-10-01,2014-10-01,0.0,0.0,0.0,220.0,0.0
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,,,,,
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,2000.0,2205.714285714286,0.0,0.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,2000.0,2205.714285714286,0.0,0.0,0.0
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,4000.0,4411.428571428572,2300.0,2803.89,2536.5714285714284,2014-06-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,2000.0,2205.714285714286,2300.0,2803.89,2536.5714285714284
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,6000.0,6617.142857142857,4500.0,5617.475,4962.857142857143,2014-07-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,2000.0,2205.7142857142853,2200.0,2813.5850000000005,2426.2857142857147
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,6000.0,6617.142857142857,4500.0,5725.525000000001,4962.857142857143,2014-08-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,0.0,0.0,0.0,108.05000000000018,0.0
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,60000.0,66171.42857142858,6900.0,8833.574999999999,7609.714285714286,2014-09-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,54000.0,59554.285714285725,2400.0,3108.0499999999984,2646.857142857143
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,8900.0,10563.594999999998,9815.428571428572,2014-10-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,-51000.0,-56245.71428571429,2000.0,1730.0199999999986,2205.7142857142862
59,"Trim unpaved areas - footpaths, batters, drains etc",9000.0,sqm  ,9925.714285714286,1.102857142857143,9000.0,10847.274999999998,1.2052527777777775,9000.0,9925.714285714286,9000.0,10847.274999999998,9925.714285714286,2014-11-01,P038 - P17 Marina Sub-division,2014-05-01,2014-11-01,0.0,0.0,100.0,283.6800000000003,110.28571428571377
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,,,,,
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,0.0,0.0,0.0,236.21,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,0.0,236.21,0.0
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,0.0,236.21,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,380.0,3690.222222222222,0.0,0.0,0.0
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,450.0,8828.554999999998,1738.848167539267,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,450.0,8592.345,1738.848167539267
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,750.0,9390.994999999995,2898.080279232112,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,300.0,562.4399999999969,1159.232111692845
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,850.0,10544.734999999995,3284.490983129727,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,100.0,1153.7399999999998,386.4107038976149
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,850.0,10873.894999999997,3284.490983129727,2014-11-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,0.0,329.1600000000017,0.0
61,Subgrade Preparation,380.0,sqm  ,3690.222222222222,3.8641070389761487,955.0,12355.114999999996,12.937293193717274,380.0,3690.222222222222,955.0,12355.114999999996,3690.222222222222,2014-12-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,105.0,1481.2199999999993,405.73123909249534
62,Place & Compact Gravel,842.4,tonne,9049.191457886776,5.162117203586295,1753.0,23084.9625,13.168832002281802,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01,,,,,
62,Place & Compact Gravel,842.4,tonne,9049.191457886776,5.162117203586295,1753.0,23084.9625,13.168832002281802,0.0,0.0,0.0,550.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01,0.0,0.0,0.0,550.0,0.0
62,Place & Compact Gravel,842.4,tonne,9049.191457886776,5.162117203586295,1753.0,23084.9625,13.168832002281802,842.4,9049.191457886776,0.0,550.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01,842.4,9049.191457886776,0.0,0.0,0.0
62,Place & Compact Gravel,842.4,tonne,9049.191457886776,5.162117203586295,1753.0,23084.9625,13.168832002281802,842.4,9049.191457886776,0.0,1126.075,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01,0.0,0.0,0.0,576.075,0.0
62,Place & Compact Gravel,842.4,tonne,9049.191457886776,5.162117203586295,1753.0,23084.9625,13.168832002281802,842.4,9049.191457886776,1753.0,22163.3925,9049.191457886776,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01,0.0,0.0,1753.0,21037.3175,9049.191457886776
62,Place & Compact Gravel,842.4,tonne,9049.191457886776,5.162117203586295,1753.0,23084.9625,13.168832002281802,842.4,9049.191457886776,1753.0,23084.9625,9049.191457886776,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2014-10-01,0.0,0.0,0.0,921.5699999999997,0.0
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,,,,,
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,0.0,0.0,0.0,120.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,0.0,120.0,0.0
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,0.0,120.0,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,2339.0,8139.98954248366,0.0,0.0,0.0
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,0.0,1685.6699999999998,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,0.0,1565.6699999999998,0.0
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,2100.0,14302.925000000005,5189.42867007155,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,2100.0,12617.255000000005,5189.42867007155
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3000.0,19887.19500000001,7413.469528673643,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,900.0,5584.270000000006,2224.040858602093
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3200.0,21032.97000000001,7907.70083058522,2014-11-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,200.0,1145.7749999999978,494.23130191157634
63,Trim All Layers,2339.0,sqm  ,8139.98954248366,2.471156509557881,3294.0,21526.71000000001,6.535127504553737,2339.0,8139.98954248366,3294.0,21526.71000000001,8139.98954248366,2014-12-01,P038 - P17 Marina Sub-division,2014-06-01,2014-12-01,0.0,0.0,94.0,493.7400000000016,232.28871189844085
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.389999999999,6.847528795811517,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01,,,,,
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.389999999999,6.847528795811517,955.0,17548.125,0.0,0.0,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01,955.0,17548.125,0.0,0.0,0.0
64,Sweep & Prime / Primer seal or Seal,955.0,sqm  ,17548.125,18.375,955.0,6539.389999999999,6.847528795811517,955.0,17548.125,955.0,6539.389999999999,17548.125,2014-10-01,P038 - P17 Marina Sub-division,2014-08-01,2014-10-01,0.0,0.0,955.0,6539.389999999999,17548.125
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01,,,,,
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,0.0,0.0,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01,88.0,39160.0,0.0,0.0,0.0
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34298.939999999995,39160.0,2014-10-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01,0.0,0.0,86.2,34298.939999999995,39160.0
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34465.66,39160.0,2014-11-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01,0.0,0.0,0.0,166.72000000000844,0.0
65,Asphalt,88.0,tonne,39160.0,454.29234338747096,86.2,34904.45999999999,404.9241299303943,88.0,39160.0,86.2,34904.45999999999,39160.0,2015-01-01,P038 - P17 Marina Sub-division,2014-08-01,2015-01-01,0.0,0.0,0.0,438.79999999998836,0.0
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01,,,,,
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,0.0,78.11,0.0,2014-07-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01,443.0,16834.0,0.0,78.11,0.0
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14132.814,16834.0,2014-09-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01,0.0,0.0,443.0,14054.704,16834.0
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14255.699,16834.0,2014-10-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01,0.0,0.0,0.0,122.88500000000022,0.0
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14450.204000000002,16834.0,2014-11-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01,0.0,0.0,0.0,194.50500000000102,0.0
71,Place Kerb & Channel / Inverts,443.0,m    ,16834.0,38.0,443.0,14639.324,33.045878103837474,443.0,16834.0,443.0,14639.324,16834.0,2015-01-01,P038 - P17 Marina Sub-division,2014-07-01,2015-01-01,0.0,0.0,0.0,189.11999999999898,0.0
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01,,,,,
72,Form & Pour Headwalls,1.0,cum  ,1900.0,1900.0,1.0,532.5,532.5,1.0,1900.0,1.0,532.5,1900.0,2014-07-01,P038 - P17 Marina Sub-division,2014-07-01,2014-07-01,1.0,1900.0,1.0,532.5,1900.0
73,Form & Place Footpath,466.1,sqm  ,24991.502,44.94066175148354,556.1,38225.27750000001,68.73813612659595,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01,,,,,
73,Form & Place Footpath,466.1,sqm  ,24991.502,44.94066175148354,556.1,38225.27750000001,68.73813612659595,200.0,10723.665307873844,0.0,0.0,0.0,2014-09-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01,200.0,10723.665307873844,0.0,0.0,0.0
73,Form & Place Footpath,466.1,sqm  ,24991.502,44.94066175148354,556.1,38225.27750000001,68.73813612659595,466.1,24991.502,135.0,9330.355,6066.989336450278,2014-10-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01,266.1,14267.836692126157,135.0,9330.355,6066.989336450278
73,Form & Place Footpath,466.1,sqm  ,24991.502,44.94066175148354,556.1,38225.27750000001,68.73813612659595,466.1,24991.502,380.0,26282.4175,17077.451465563743,2014-11-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01,0.0,0.0,245.0,16952.0625,11010.462129113464
73,Form & Place Footpath,466.1,sqm  ,24991.502,44.94066175148354,556.1,38225.27750000001,68.73813612659595,466.1,24991.502,540.0,37199.79750000001,24267.95734580111,2014-12-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01,0.0,0.0,160.0,10917.380000000008,7190.505880237368
73,Form & Place Footpath,466.1,sqm  ,24991.502,44.94066175148354,556.1,38225.27750000001,68.73813612659595,466.1,24991.502,556.1,38225.27750000001,24991.502,2015-03-01,P038 - P17 Marina Sub-division,2014-09-01,2015-03-01,0.0,0.0,16.100000000000023,1025.4800000000032,723.5446541988895
81,> 450,405.2,m    ,18720.24,46.2,405.2,16600.83,40.96947186574532,200.0,9240.000000000002,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-04-01,2014-05-01,,,,,
81,> 450,405.2,m    ,18720.24,46.2,405.2,16600.83,40.96947186574532,405.2,18720.24,405.2,16600.83,18720.24,2014-05-01,P038 - P17 Marina Sub-division,2014-04-01,2014-05-01,205.2,9480.24,405.2,16600.83,18720.24
82,525 > 750,102.4,m    ,4730.88,46.2,102.4,10332.59,100.90419921875,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,,,,,
82,525 > 750,102.4,m    ,4730.88,46.2,102.4,10332.59,100.90419921875,102.4,4730.88,95.0,9895.95,4389.0,2014-05-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,102.4,4730.88,95.0,9895.95,4389.0
82,525 > 750,102.4,m    ,4730.88,46.2,102.4,10332.59,100.90419921875,102.4,4730.88,102.4,10005.11,4730.88,2014-11-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,7.400000000000006,109.15999999999985,341.8800000000001
82,525 > 750,102.4,m    ,4730.88,46.2,102.4,10332.59,100.90419921875,102.4,4730.88,102.4,10332.59,4730.88,2014-12-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,0.0,327.47999999999956,0.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,,,,,
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,0.0,0.0,0.0,2014-06-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,1.0,35388.0,0.0,0.0,0.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,0.0,97.3,0.0,2014-08-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,0.0,0.0,0.0,97.3,0.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,0.0,914.245,35388.0,2014-09-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,0.0,0.0,0.0,816.945,35388.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,0.8,4894.0,35388.0,2014-10-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,0.0,0.0,0.8,3979.755,0.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,1.0,6064.854999999999,35388.0,2014-11-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,0.0,0.0,0.19999999999999996,1170.8549999999987,0.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,0.0,6064.854999999999,0.0,2014-12-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,0.0,0.0,-1.0,0.0,-35388.0
85,Install SW Pits & Chambers,1.0,each ,35388.0,35388.0,1.0,6064.854999999999,6064.854999999999,1.0,35388.0,1.0,6064.854999999999,35388.0,2015-03-01,P038 - P17 Marina Sub-division,2014-06-01,2015-03-01,0.0,0.0,1.0,0.0,35388.0
86,SW Sub-contractors,11.0,each ,6500.0,590.9090909090909,11.0,22752.36,2068.396363636364,2.0,1181.8181818181818,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,,,,,
86,SW Sub-contractors,11.0,each ,6500.0,590.9090909090909,11.0,22752.36,2068.396363636364,6.0,3545.454545454545,2.0,5635.2,1181.8181818181818,2014-05-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,4.0,2363.636363636363,2.0,5635.2,1181.8181818181818
86,SW Sub-contractors,11.0,each ,6500.0,590.9090909090909,11.0,22752.36,2068.396363636364,11.0,6500.0,3.0,8090.2,1772.7272727272723,2014-06-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,5.0,2954.545454545455,1.0,2455.0,590.9090909090905
86,SW Sub-contractors,11.0,each ,6500.0,590.9090909090909,11.0,22752.36,2068.396363636364,11.0,6500.0,10.5,22643.2,6204.545454545455,2014-09-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,7.5,14553.0,4431.818181818183
86,SW Sub-contractors,11.0,each ,6500.0,590.9090909090909,11.0,22752.36,2068.396363636364,11.0,6500.0,11.0,22752.36,6500.0,2014-12-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,0.5,109.15999999999985,295.45454545454504
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,,,,,
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,300.0,11967.0907778398,0.0,658.0,0.0,2014-05-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,300.0,11967.0907778398,0.0,658.0,0.0
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,1017.0,40568.43773687693,265.0,4562.595,10570.930187091824,2014-06-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,717.0,28601.346959037128,265.0,3904.5950000000003,10570.930187091824
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,1017.0,40568.43773687693,350.0,6164.32,13961.605907479769,2014-07-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,0.0,0.0,85.0,1601.7249999999995,3390.6757203879442
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,1017.0,40568.43773687693,350.0,6440.789999999999,13961.605907479769,2014-08-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,0.0,0.0,0.0,276.46999999999935,0.0
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,1017.0,40568.43773687693,900.0,16574.479999999996,35901.27233351941,2014-09-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,0.0,0.0,550.0,10133.689999999997,21939.666426039643
87,Supply & Place Subsoil Drainage,1017.0,m    ,40568.43773687693,39.89030259279934,1017.0,17562.979999999996,17.26940019665683,1017.0,40568.43773687693,1017.0,17562.979999999996,40568.43773687693,2014-10-01,P038 - P17 Marina Sub-division,2014-05-01,2014-10-01,0.0,0.0,117.0,988.5,4667.165403357518
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,8.0,34933.95,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,,,,,
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,9.5,52026.8,20533.698036877344,2014-05-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,8.0,34933.95,9.5,52026.8,20533.698036877344
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,15.0,79383.0,44843.06928332867,2014-06-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,5.5,27356.199999999997,24309.371246451323
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,15.0,79383.0,49363.27830592592,2014-07-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,0.0,0.0,4520.209022597257
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,15.0,79987.58,49600.915520785216,2014-08-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,0.0,604.5800000000017,237.63721485929273
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,15.0,79987.58,50080.42912044369,2014-09-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,0.0,0.0,479.51359965847223
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,15.0,82587.58,62689.84698521933,2014-10-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,0.0,2600.0,12609.417864775642
95,Sewer Sub-contractors,16.0,item ,69867.9,4366.74375,16.0,85835.88,5364.7425,16.0,69867.9,16.0,85835.88,69867.9,2014-12-01,P038 - P17 Marina Sub-division,2014-04-01,2014-12-01,0.0,0.0,1.0,3248.300000000003,7178.053014780664
103,Water Sub-contractor,27.0,item ,107885.13,3995.745555555556,27.0,93624.379,3467.5695925925925,0.0,0.0,0.0,0.0,0.0,2014-04-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,,,,,
103,Water Sub-contractor,27.0,item ,107885.13,3995.745555555556,27.0,93624.379,3467.5695925925925,0.0,0.0,0.0,213.6,31706.701963122658,2014-05-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,0.0,0.0,0.0,213.6,31706.701963122658
103,Water Sub-contractor,27.0,item ,107885.13,3995.745555555556,27.0,93624.379,3467.5695925925925,12.0,47948.94666666666,10.0,34703.604,69243.53471667132,2014-06-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,12.0,47948.94666666666,10.0,34490.004,37536.83275354866
103,Water Sub-contractor,27.0,item ,107885.13,3995.745555555556,27.0,93624.379,3467.5695925925925,27.0,107885.13,13.0,46203.604,76223.32569407407,2014-07-01,P038 - P17 Marina Sub-division,2014-05-01,2014-12-01,15.0,59936.18333333334,3.0,11500.0,6979.79097740275
